query_id,hit_id,seq_length,percent_ident,taxonomy_query,taxonomy_hit,consensus_genus,species
f4ee137efcca412c21eb0a5a21e877ce,AM902750.1.1380,407,100,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium mucogenicum,Mycobacterium,Mycobacterium mucogenicum
409f711b59152d57926cf444c5577087,KY003111.1.1207,427,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Streptococcus,Streptococcus salivarius
09403870435de24e0d1079059a287957,LK391613.1.1265,407,100,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;Micrococcus luteus,Micrococcus,Micrococcus luteus
b7ed1f3d13eba1ab1d14d5554deb832e,GQ153953.1.1498,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;uncultured;uncultured Burkholderiales bacterium,NA,uncultured Burkholderiales bacterium
f37ff1c53a3044e23de94fa2841d200e,FJ517684.1.1498,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;uncultured Burkholderiales bacterium,Rhodoferax,uncultured Burkholderiales bacterium
43a54829cc0d7a58a61ad7f833cc2b22,FN554713.1.1288,427,100,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus capitis,Staphylococcus,Staphylococcus capitis
f91087040dbc65ffe7d038920443fc56,AJ275038.1.1439,428,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter ursingii,Acinetobacter,Acinetobacter ursingii
4b47b8f499c97cd1428049f40d97e58b,CP014947.4780669.4782215,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,Pseudomonas,Pseudomonas koreensis
8144e3f5463bf440bdbdd71684a7b0b2,KJ726561.1.1398,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,Pseudomonas,Pseudomonas fluorescens
a4cd6152db4ba6371bd3d35fcda62a19,KU324914.1.1231,427,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius subsp. thermophilus,Streptococcus,Streptococcus salivarius subsp. thermophilus
c49cc7c2c45bd7a87913453e515ea14f,LN611366.1.1300,428,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter baumannii,Acinetobacter,Acinetobacter baumannii
8cb24777cb48dde0aac60dfeca125d10,AB686281.1.1201,428,100,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus thuringiensis,Bacillus,Bacillus thuringiensis
ddc24800091152e698b23d25fa609944,AY167838.1.1436,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Janthinobacterium agaricidamnosum,Massilia,Janthinobacterium agaricidamnosum
a0130d47aba0f5a5481c1ad99bd26133,KR822426.1.1309,402,100,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Pannonibacter;,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Pannonibacter;Pannonibacter phragmitetus,Pannonibacter,Pannonibacter phragmitetus
c27ad79848adcd406bf90804cb13ec9b,KY888166.1.1275,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae,Klebsiella,Klebsiella pneumoniae
957ab590811dc97ca515a107e4cb1e88,MF767920.1.1444,427,100,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus pasteuri,Staphylococcus,Staphylococcus pasteuri
24d821dddfbe031b81a44817e6d6a4c1,KC333892.1.1228,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter asburiae,NA,Enterobacter asburiae
d3829c53b66db828d6bff7f21c6dad28,AB002524.1.1358,427,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sanguinis,Streptococcus,Streptococcus sanguinis
369906d432efb2e771efcab20af116bc,X71857.1.1491,402,100,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1;,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;Clostridium puniceum,NA,Clostridium puniceum
04be702b895fe5ed0568344daf564276,LC121094.1.1218,427,100,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus,Staphylococcus,Staphylococcus aureus
adaee256a34ff7012e77d1a26d82b874,AY546095.1.1449,407,100,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia dentocariosa,Rothia,Rothia dentocariosa
3678d26eb8e3fd26e603acd051347085,AF542227.1.1409,401,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcales-Tissierellales_fa;Finegoldia;,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna,Finegoldia,Finegoldia magna
4c7a497eca1fa3081f152adbbce602fb,EU024146.1.1318,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia acidovorans,Delftia,Delftia acidovorans
32ab1812bd3770f4b7f6aad7273783da,KC818611.1.1218,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae,Enterobacter,Enterobacter cloacae
7ac8471b0b7280edac576350112a23d3,EU554443.1.1465,407,100,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;Rothia kristinae,Kocuria,Rothia kristinae
1a92722547b385dfa1b0b2df156a2bd2,HM190227.1.1442,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas tolaasii,Pseudomonas,Pseudomonas tolaasii
99b4b08d63c3459f7ad9f4a23395d664,MG196051.1.1227,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Lelliottia amnigena,NA,Lelliottia amnigena
71af81d84051f514c8d84f1fec019f68,AB681849.1.1456,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium agaricidamnosum,Janthinobacterium,Janthinobacterium agaricidamnosum
5814ae76f6dc0651e39725347cd5377e,CP014168.2013765.2015259,402,100,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas panacis,Sphingomonas,Sphingomonas panacis
523ebc6afe087772ff55bf0ae059d230,LS483370.4752109.4753633,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas taetrolens,Pseudomonas,Pseudomonas taetrolens
28140dabde227041d333d23976ce302f,AJ627599.1.1419,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia aleksiciae,Yersinia,Yersinia aleksiciae
e7633f7cd02818be3e46bd6bae183eb2,JF501606.1.1434,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella oxytoca,NA,Klebsiella oxytoca
edb820a8dfbb79bff3e86b0def91cada,HQ166115.1.1445,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia,Stenotrophomonas,Stenotrophomonas maltophilia
682262f013e7bd0ff0ba0df91a47ce65,AY457074.1.1482,407,100,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium mucogenicum,Mycobacterium,Mycobacterium mucogenicum
ead154c96548cf010c03360311a3d977,FJ607151.1.1348,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae pv. cerasicola,Pseudomonas,Pseudomonas syringae pv. cerasicola
3bca2f062f71f0233c2ef027d85b1a00,AJ000213.14.1464,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Shewanella;Shewanella putrefaciens,Shewanella,Shewanella putrefaciens
f41a19256ad96d9eefcd0109c8bc3be0,JQ958832.1.1251,407,100,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;Curtobacterium flaccumfaciens,Curtobacterium,Curtobacterium flaccumfaciens
f94d17d109e2a3785c86c384d87df418,AY014179.1.1439,402,100,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus yeei,Paracoccus,Paracoccus yeei
73b9a313c153726841a55e295f19bdb5,AY281085.1.1430,427,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sanguinis,Streptococcus,Streptococcus sanguinis
a8d7d95321bd239ff154ce26918fd97e,Z93440.1.1417,428,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter johnsonii,Acinetobacter,Acinetobacter johnsonii
01d6c7d6202189e58690fa60293d03fc,FPLS01000388.17.1499,402,100,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus_Paracaedibacter;,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus Paracaedibacter;metagenome,NA,metagenome
92c9ee3ede3e3abe1f13af7aed09ca87,KF475803.1.1452,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea ananatis,Pantoea,Pantoea ananatis
2f97492ef9c9571e2e76166dde9d64eb,Y13364.1.1510,427,100,Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;,Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;Gemella sanguinis,Gemella,Gemella sanguinis
318669d5d926e9b81ca6911da00a14ea,JN244676.1.1324,402,100,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1;,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;Clostridium beijerinckii,NA,Clostridium beijerinckii
714b0378efe0b8744e24aa04b48008d3,LC085342.1.1239,427,100,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus megaterium,Bacillus,Bacillus megaterium
a7bea5999b2f1d02010a6b88c8fbefb5,CP021971.4441681.4443233,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia-Obesumbacterium;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia-Obesumbacterium;Hafnia alvei,Hafnia-Obesumbacterium,Hafnia alvei
6ffa980285546958e3c5e032793bd854,KP844567.1.1509,422,100,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Elizabethkingia;,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia miricola,Elizabethkingia,Elizabethkingia miricola
673379cd9d82317b181de0b060da4477,KY649493.1.1293,427,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Leuconostoc pseudomesenteroides,Lactococcus,Leuconostoc pseudomesenteroides
f694423330cc15310b4306d045a4c81e,CP021971.3672562.3674114,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia-Obesumbacterium;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia-Obesumbacterium;Hafnia alvei,Hafnia-Obesumbacterium,Hafnia alvei
51581f13a0999404d703c362f469b95f,KM276788.1.1200,428,100,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus licheniformis,Bacillus,Bacillus licheniformis
aeea3e3efbc42cdcac3792bd491008cb,AF207073.1.1392,422,100,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Elizabethkingia;,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia meningoseptica,Elizabethkingia,Elizabethkingia meningoseptica
f68c54f62d0abf09251af35011f53da4,AJ536032.1.1410,419,100,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium marinum,Mycobacterium,Mycobacterium marinum
4965ec28563a149dd7acc75de0f5f9b2,AB741663.1.1324,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter braakii,NA,Citrobacter braakii
f148c9872201cbd90a403cf63b13e46c,DQ160208.1.1465,401,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Peptostreptococcus;,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Peptostreptococcus;Peptostreptococcus stomatis,Peptostreptococcus,Peptostreptococcus stomatis
17f9f914ee78188d6bdf77a9f1b14213,KY786288.1.1440,428,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter bouvetii,Acinetobacter,Acinetobacter bouvetii
d6bb141610b0a85577c356fa59988e8a,KC514562.1.1238,428,100,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus licheniformis,Bacillus,Bacillus licheniformis
8d7f76c45eb7f7a8901f76f4aa68a10b,KJ191912.1.1482,428,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;uncultured Burkholderiales bacterium,Burkholderia-Caballeronia-Paraburkholderia,uncultured Burkholderiales bacterium
c8e02a436c36624c82d3f2a9e6973d2c,FMJJ01000012.131284.134557,404,100,Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA;,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus,NA,Bacillus cereus
4dacb15255cf74c1410560bbf45e8522,MF347993.1.1420,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;Aeromonas caviae,Aeromonas,Aeromonas caviae
b6b36bc16a35c960f0d001a7dad391ed,FMJJ01000012.131284.134557,404,100,Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA;,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus,NA,Bacillus cereus
af190b852cec0d6eb78c15eb0e8777e0,EU434450.1.1402,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,Pseudomonas,Pseudomonas fluorescens
05cd250b776274d5471a4c6c5666a2e6,KY940342.1.1443,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,Pseudomonas,Pseudomonas fluorescens
58046ab41562fc1db9dd82b2893313dd,CP029329.1143166.1144679,402,100,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1;,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;Clostridium beijerinckii,NA,Clostridium beijerinckii
22ba79bc09a88468552595f7680bf750,EU834264.1.1464,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Raoultella ornithinolytica,NA,Raoultella ornithinolytica
83e200e6aa49b79396f052dd3db97e6b,CP013913.692500.694050,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia fonticola,Serratia,Serratia fonticola
9a1fc116b0c2650131b9ff3667e36da8,JX188088.1.1438,427,100,Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;,Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;Exiguobacterium sibiricum,Exiguobacterium,Exiguobacterium sibiricum
08135439d312c5bdb27840a374c9fa92,X81664.1.1459,428,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter junii,Acinetobacter,Acinetobacter junii
4b594c8bf63bbb3f04615c7b142e1e14,EU196772.1.1203,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae,Pseudomonas,Pseudomonas syringae
1c3011b89588d77b06edf79336340b48,AY928479.1.1377,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;Aeromonas veronii bv. sobria,Aeromonas,Aeromonas veronii bv. sobria
ce6ca56f80d5857e1c95e72b64d4086c,KP318062.1.1295,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas rhizophila,Stenotrophomonas,Stenotrophomonas rhizophila
d486760d6f805ff543544452ff88b539,AJ131117.1.1502,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia,Stenotrophomonas,Stenotrophomonas maltophilia
fb75db497305500e48fd32ae5d144b12,X81623.19.1522,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Shewanella;Shewanella putrefaciens,Shewanella,Shewanella putrefaciens
5efc3d127df29a6f2e976cae828e203b,KC122692.1.1407,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,Pseudomonas,Pseudomonas fluorescens
be5f7561425c2fdf15e1347047e3a7ba,LN866624.1.1252,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,Pseudomonas,Pseudomonas fluorescens
e8165c825d679874a9c71c16408fbbfd,AJ306725.1.1428,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia liquefaciens,Serratia,Serratia liquefaciens
c64d0b194420756c348758b5e64f855e,KX621319.1.1248,402,100,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Agrobacterium radiobacter,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Agrobacterium radiobacter
a7d60cba7160765ee7ef6fe3bf9704b7,MG755783.1.1245,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,Pseudomonas,Pseudomonas fluorescens
e5d85a0fd654e4ff7a2b0885c1580634,KJ438148.1.1438,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas brassicacearum,Pseudomonas,Pseudomonas brassicacearum
83bbd77a9b60ac595c6e9fd0c80a089e,Y08845.1.1469,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium agaricidamnosum,Janthinobacterium,Janthinobacterium agaricidamnosum
6e7446aa416d11260a1e60a18e8670c3,FM865870.1.1502,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas asturiensis,Pseudomonas,Pseudomonas asturiensis
cc69d24aaf9ab32bafba8fd60bb1ddcb,HQ631968.1.1442,428,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter baumannii,Acinetobacter,Acinetobacter baumannii
e311d3f69c3425c96a683f6f1f6810d0,KF424299.1.1443,427,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas ficuserectae,Pseudomonas,Pseudomonas ficuserectae
